非洲	África
Category:1647年	Categoría:1647
Category:1584年	Categoría:1584
Category:倫敦運動	Categoría:Deporte en Londres
Category:1321年	Categoría:1321
Template:南蘇丹旗資料	Plantilla:Geodatos Sudán del Sur
Category:1590年	Categoría:1590
Category:712年	Categoría:712
Category:1671年	Categoría:1671
Category:1644年	Categoría:1644
Category:1272年	Categoría:1272
Category:1432年	Categoría:1432
Category:1274年	Categoría:1274
Category:1676年	Categoría:1676
Category:1349年	Categoría:1349
Category:1352年	Categoría:1352
Category:雲	Categoría:Nubes
Wikipedia:當年今日/4月	Wikipedia:Efemérides/Abril
Category:鑭系元素	Categoría:Lantánidos
Category:762年死	Categoría:Fallecidos en 762
Category:770年	Categoría:770
Category:814年死	Categoría:Fallecidos en 814
Template:Location map India Meghalaya	Plantilla:Mapa de localización de Megalaya
Template:ALB	Plantilla:ALB
Template:AND	Plantilla:AND
Template:ARG	Plantilla:ARG
Template:ARM	Plantilla:ARM
Template:無障礙標誌	Plantilla:Discapacitados
Category:1310年代	Categoría:Años 1310
Category:710年代	Categoría:Años 710
Category:1030年代	Categoría:Años 1030
Category:1290年代	Categoría:Años 1290
Category:1020年代	Categoría:Años 1020
Category:1070年代	Categoría:Años 1070
Category:1520年代	Categoría:Años 1520
Category:1540年代	Categoría:Años 1540
Category:1090年代	Categoría:Años 1090
Category:770年代	Categoría:Años 770
Category:1560年代	Categoría:Años 1560
Category:愛爾蘭政治	Categoría:Política de Irlanda
Category:1820年代	Categoría:Años 1820
Category:1670年代	Categoría:Años 1670
Category:1770年代	Categoría:Años 1770
Category:1760年代	Categoría:Años 1760
Category:1710年代	Categoría:Años 1710
Category:1650年代	Categoría:Años 1650
Category:1610年代	Categoría:Años 1610
Category:1630年代	Categoría:Años 1630
Category:870年代	Categoría:Años 870
Category:1810年代	Categoría:Años 1810
Category:680年代	Categoría:Años 680
Category:620年代	Categoría:Años 620
Category:1530年代	Categoría:Años 1530
Category:1410年代	Categoría:Años 1410
Template:AfDNotice	Plantilla:Aviso cdb
Category:1340年代	Categoría:Años 1340
Category:1490年代	Categoría:Años 1490
Category:1150年代	Categoría:Años 1150
Category:1480年代	Categoría:Años 1480
Category:1190年代	Categoría:Años 1190
Category:1640年代	Categoría:Años 1640
Category:3世紀	Categoría:Siglo III
Category:1850年代	Categoría:Años 1850
Category:11世紀	Categoría:Siglo XI
Category:1200年代	Categoría:Años 1200
Category:17世紀	Categoría:Siglo XVII
Category:1880年代	Categoría:Años 1880
Category:1720年代	Categoría:Años 1720
Category:1750年代	Categoría:Años 1750
Category:1870年代	Categoría:Años 1870
Category:1780年代	Categoría:Años 1780
Category:1860年代	Categoría:Años 1860
Category:1790年代	Categoría:Años 1790
Category:1730年代	Categoría:Años 1730
Category:760年代	Categoría:Años 760
Category:1050年代	Categoría:Años 1050
Category:1210年代	Categoría:Años 1210
Category:1010年代	Categoría:Años 1010
Category:1170年代	Categoría:Años 1170
Category:1270年代	Categoría:Años 1270
Category:1160年代	Categoría:Años 1160
Category:1280年代	Categoría:Años 1280
Category:1240年代	Categoría:Años 1240
Category:1350年代	Categoría:Años 1350
Category:1440年代	Categoría:Años 1440
Category:1110年代	Categoría:Años 1110
Category:1080年代	Categoría:Años 1080
Category:1130年代	Categoría:Años 1130
Category:1250年代	Categoría:Años 1250
Category:1800年代	Categoría:Años 1800
Category:1450年代	Categoría:Años 1450
Category:1570年代	Categoría:Años 1570
Category:1460年代	Categoría:Años 1460
Category:1470年代	Categoría:Años 1470
Category:1580年代	Categoría:Años 1580
Category:1180年代	Categoría:Años 1180
Category:1330年代	Categoría:Años 1330
Category:1040年代	Categoría:Años 1040
吉百利	Cadbury plc
Category:1420年代	Categoría:Años 1420
Category:210年代	Categoría:Años 210
Category:1700年代	Categoría:Años 1700
Category:1500年代	Categoría:Años 1500
Category:10世紀	Categoría:Siglo X
Category:1400年代	Categoría:Años 1400
Category:1220年代	Categoría:Años 1220
Category:1230年代	Categoría:Años 1230
Category:7世紀	Categoría:Siglo VII
Category:1120年代	Categoría:Años 1120
Category:鬼	Categoría:Fantasmas
Category:1360年代	Categoría:Años 1360
Category:1260年代	Categoría:Años 1260
Category:底衫	Categoría:Ropa interior
Category:1100年代	Categoría:Años 1100
Category:1300年代	Categoría:Años 1300
Category:700年代	Categoría:Años 700
Category:中國太空人	Categoría:Astronautas de China
鹵味	Lou mei
Category:1080年	Categoría:1080
Template:Afd	Plantilla:Cdb
Category:1086年	Categoría:1086
Category:1088年	Categoría:1088
Category:1089年	Categoría:1089
Category:埃及人	Categoría:Egipcios
Category:緬甸人	Categoría:Birmanos
Category:加納人	Categoría:Ghaneses
Category:1092年	Categoría:1092
Category:1098年	Categoría:1098
Category:1101年	Categoría:1101
Category:1102年	Categoría:1102
Category:1108年	Categoría:1108
Category:1110年	Categoría:1110
Category:1113年	Categoría:1113
Category:1114年	Categoría:1114
Category:1118年	Categoría:1118
連詩雅	Shiga Lin
Category:1121年	Categoría:1121
Category:1122年	Categoría:1122
Category:1123年	Categoría:1123
Category:古希臘人	Categoría:Antiguos griegos
Category:1130年	Categoría:1130
Category:1131年	Categoría:1131
Category:1134年	Categoría:1134
Category:1135年	Categoría:1135
Category:1137年	Categoría:1137
Category:1140年	Categoría:1140
Category:1142年	Categoría:1142
Template:Infobox city Japan	Plantilla:Ficha de localidad de Japón
Category:1146年	Categoría:1146
Category:1149年	Categoría:1149
Category:1153年	Categoría:1153
Category:1158年	Categoría:1158
Category:1160年	Categoría:1160
Category:1167年	Categoría:1167
Category:1171年	Categoría:1171
Category:人	Categoría:Humanos
Category:1174年	Categoría:1174
Category:靈長目	Categoría:Primates
Category:1178年	Categoría:1178
Category:1182年	Categoría:1182
Category:1185年	Categoría:1185
Category:1187年	Categoría:1187
Category:1189年	Categoría:1189
Category:1190年	Categoría:1190
Category:維基媒體工程	Categoría:Proyectos Wikimedia
Category:米嘢食	Categoría:Platos de arroz
Category:1196年	Categoría:1196
Category:1199年	Categoría:1199
Category:1202年	Categoría:1202
Category:1204年	Categoría:1204
Category:1209年	Categoría:1209
Category:1210年	Categoría:1210
Category:1214年	Categoría:1214
Category:1216年	Categoría:1216
Category:鳩	Categoría:Streptopelia
Category:1219年	Categoría:1219
Category:1221年	Categoría:1221
Category:1223年	Categoría:1223
Category:1230年	Categoría:1230
Category:1239年	Categoría:1239
Category:寵物小精靈	Categoría:Pokémon
Category:1243年	Categoría:1243
Category:1246年	Categoría:1246
Template:BDI	Plantilla:BDI
Template:BGR	Plantilla:BGR
Template:BHS	Plantilla:BHS
Category:1259年	Categoría:1259
Template:生人傳記	Plantilla:BPV
Category:1261年	Categoría:1261
Template:BLR	Plantilla:BLR
Category:1264年	Categoría:1264
Template:BS4-2	Plantilla:BS4-2
Template:BS5	Plantilla:BS5
Template:BS6-2	Plantilla:BS6-2
Template:BS7	Plantilla:BS7
Category:Microsoft Windows	Categoría:Microsoft Windows
Category:1278年	Categoría:1278
Category:配音員	Categoría:Actores de voz
Category:1279年死	Categoría:Fallecidos en 1279
Category:1284年	Categoría:1284
Category:1286年	Categoría:1286
Category:1291年	Categoría:1291
Category:1299年	Categoría:1299
Category:1300年	Categoría:1300
Category:1302年	Categoría:1302
Category:1304年	Categoría:1304
Category:1312年	Categoría:1312
Category:1316年	Categoría:1316
Category:1318年	Categoría:1318
Category:1320年	Categoría:1320
Category:1323年	Categoría:1323
Category:1324年	Categoría:1324
Category:1326年	Categoría:1326
Category:1334年	Categoría:1334
Category:1337年	Categoría:1337
Category:1339年	Categoría:1339
Category:1340年	Categoría:1340
Category:1344年	Categoría:1344
Category:1345年	Categoría:1345
Category:1347年	Categoría:1347
Category:1357年	Categoría:1357
Category:1362年	Categoría:1362
Category:1363年	Categoría:1363
Category:1368年	Categoría:1368
Category:1372年	Categoría:1372
Category:1380年	Categoría:1380
Category:瑞典公園	Categoría:Parques de Suecia
Category:台灣機場	Categoría:Aeropuertos de Taiwán
Category:2014年	Categoría:2014
Category:2015年	Categoría:2015
Category:1387年	Categoría:1387
Category:2029年	Categoría:2029
Category:棋	Categoría:Juegos abstractos
Category:1392年	Categoría:1392
Category:1398年	Categoría:1398
Category:1400年	Categoría:1400
Category:1402年	Categoría:1402
Category:1403年	Categoría:1403
Category:1407年	Categoría:1407
Category:1409年	Categoría:1409
Category:1410年	Categoría:1410
Category:1411年	Categoría:1411
Category:1412年	Categoría:1412
Category:1416年	Categoría:1416
Category:歐洲機場	Categoría:Aeropuertos de Europa
Category:美國經濟	Categoría:Economía de Estados Unidos
Category:1423年	Categoría:1423
Category:1425年	Categoría:1425
Category:1427年	Categoría:1427
Category:1438年	Categoría:1438
Category:丹麥經濟	Categoría:Economía de Dinamarca
Category:1441年	Categoría:1441
Category:越南政治	Categoría:Política de Vietnam
Category:1442年	Categoría:1442
Category:1444年	Categoría:1444
Category:1446年	Categoría:1446
Category:中國博物館	Categoría:Museos de China
Category:1448年	Categoría:1448
Category:1454年	Categoría:1454
Category:1455年	Categoría:1455
Category:1459年	Categoría:1459
Category:1461年	Categoría:1461
Category:美國政治	Categoría:Política de Estados Unidos
Category:基督徒	Categoría:Cristianos
Category:1469年	Categoría:1469
Category:埃及政治	Categoría:Política de Egipto
Category:諾貝爾文學獎得主	Categoría:Premio Nobel de Literatura
Category:1477年	Categoría:1477
大陸人	Emigrante reciente
Category:1502年	Categoría:1502
Category:1484年	Categoría:1484
Category:1485年	Categoría:1485
Template:CIV	Plantilla:CIV
Category:1487年	Categoría:1487
Category:1488年	Categoría:1488
Category:1489年	Categoría:1489
Category:1492年	Categoría:1492
Template:CRI	Plantilla:CRI
Category:1495年	Categoría:1495
Category:2001年電影	Categoría:Películas de 2001
Template:CYP	Plantilla:CYP
Category:1505年死	Categoría:Fallecidos en 1505
Category:1506年死	Categoría:Fallecidos en 1506
Category:1993年電影	Categoría:Películas de 1993
Category:泰國交通	Categoría:Transporte de Tailandia
Template:Fr icon	Plantilla:Fr
Category:1515年	Categoría:1515
Category:國交通	Categoría:Transporte por país
Category:國水上交通	Categoría:Transporte marítimo por país
Category:1518年	Categoría:1518
Category:緬甸城市	Categoría:Localidades de Birmania
Category:商業	Categoría:Comercio
Template:Twitter	Plantilla:Twitter
Category:指南	Categoría:Wikipedia:Portales
Template:Ko icon	Plantilla:Ko
Category:1527年死	Categoría:Fallecidos en 1527
Category:1528年死	Categoría:Fallecidos en 1528
Category:1531年死	Categoría:Fallecidos en 1531
Category:1533年	Categoría:1533
Category:1535年	Categoría:1535
Category:1537年	Categoría:1537
Category:1540年	Categoría:1540
Category:英國公司 (按行業分類)	Categoría:Empresas de Reino Unido por sector
Category:1543年死	Categoría:Fallecidos en 1543
Category:1546年	Categoría:1546
Category:1551年	Categoría:1551
Category:1552年	Categoría:1552
Category:1555年	Categoría:1555
Category:生物化學	Categoría:Bioquímica
Category:1561年	Categoría:1561
Category:1563年	Categoría:1563
Category:各地樂隊	Categoría:Grupos de música por país
Category:1566年	Categoría:1566
Category:1569年	Categoría:1569
Category:1572年	Categoría:1572
Category:1575年	Categoría:1575
Category:1578年	Categoría:1578
Category:南韓足球員	Categoría:Futbolistas de Corea del Sur
Category:1580年	Categoría:1580
Category:1580年死	Categoría:Fallecidos en 1580
Category:武術家	Categoría:Artistas marciales
Category:1582年	Categoría:1582
Category:1582年死	Categoría:Fallecidos en 1582
Category:1595年	Categoría:1595
Category:1605年	Categoría:1605
Category:1607年	Categoría:1607
Category:1611年	Categoría:1611
Wikipedia:圖像請求	Wikipedia:Imágenes solicitadas
Category:1615年	Categoría:1615
Category:1618年	Categoría:1618
Category:1620年	Categoría:1620
Category:1622年	Categoría:1622
Category:倫敦機場	Categoría:Aeropuertos de Londres
Category:編程	Categoría:Programación
Category:1624年	Categoría:1624
Category:1626年	Categoría:1626
Category:1626年死	Categoría:Fallecidos en 1626
Category:1629年	Categoría:1629
Category:1631年	Categoría:1631
Category:臺灣公司	Categoría:Empresas de Taiwán
Category:1633年	Categoría:1633
Category:1635年	Categoría:1635
Category:1637年	Categoría:1637
Category:1640年	Categoría:1640
Category:1642年	Categoría:1642
Category:1642年死	Categoría:Fallecidos en 1642
Category:1649年	Categoría:1649
Category:1652年	Categoría:1652
Category:1657年	Categoría:1657
Category:1659年	Categoría:1659
Category:1665年	Categoría:1665
Category:1668年	Categoría:1668
Category:1669年	Categoría:1669
Category:1669年死	Categoría:Fallecidos en 1669
Category:1673年死	Categoría:Fallecidos en 1673
Category:1678年	Categoría:1678
Template:IPvandal	Plantilla:VándaloIP
Category:1686年	Categoría:1686
Category:1693年	Categoría:1693
Category:1694年死	Categoría:Fallecidos en 1694
Category:1696年	Categoría:1696
Category:1697年死	Categoría:Fallecidos en 1697
Category:1699年	Categoría:1699
Category:1705年	Categoría:1705
Category:1706年	Categoría:1706
Category:1711年	Categoría:1711
Category:1715年死	Categoría:Fallecidos en 1715
Category:1716年死	Categoría:Fallecidos en 1716
Category:1720年	Categoría:1720
Category:1722年	Categoría:1722
Category:1726年	Categoría:1726
Category:1727年死	Categoría:Fallecidos en 1727
Category:1730年	Categoría:1730
Category:Nasdaq上市公司	Categoría:Empresas cotizadas en Nasdaq
Category:意大利企業家	Categoría:Empresarios de Italia
Category:1739年	Categoría:1739
Category:1741年死	Categoría:Fallecidos en 1741
Category:1751年	Categoría:1751
Category:1757年死	Categoría:Fallecidos en 1757
Category:1764年	Categoría:1764
Category:1765年	Categoría:1765
Category:1766年	Categoría:1766
西梅乾	Ciruela pasa
Category:1767年	Categoría:1767
Category:英國封號	Categoría:Orden del Imperio británico
Category:1769年	Categoría:1769
Category:1775年	Categoría:1775
Category:1779年	Categoría:1779
Category:1783年死	Categoría:Fallecidos en 1783
Category:煮嘢電視節目	Categoría:Programas de televisión sobre gastronomía
Category:解析數論	Categoría:Teoría analítica de números
Category:第二次世界大戰背景電影	Categoría:Películas sobre la Segunda Guerra Mundial
Category:意大利地理	Categoría:Geografía de Italia
Category:英文小說	Categoría:Novelas en inglés
Template:啤牌	Plantilla:Carta
Category:平面幾何	Categoría:Geometría euclidiana plana
Category:維他命	Categoría:Vitaminas
Category:珠寶	Categoría:Joyería
Category:娛樂場所	Categoría:Recintos de entretenimiento
Category:歐洲地理	Categoría:Geografía de Europa
嫁女餅	Jia nu bing
Category:1970年電影	Categoría:Películas de 1970
Category:2012年中國	Categoría:China en 2012
